operateur;dsp;thematique;indicateur;mode;groupe_de_lignes;id_line;ligne;trimestre;annee;resultat_indicateurs_en;resultat_indicateurs_en_occurrence;objectif_reference_contrat;penalite
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01738;Ligne K;T3;2022;59.1;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01740;Ligne L;T3;2022;82.9;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01730;Ligne P;T3;2022;83.4;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare à distance en 1 minute;Tram-train;;C01843;Ligne T4;T3;2022;66.7;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;RER;;C01727;Ligne C;T4;2022;85.4;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01739;Ligne J;T4;2022;82.1;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01730;Ligne P;T4;2022;81.7;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01731;Ligne R;T4;2022;88.1;;91;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare à distance en 1 minute;Tram-train;;C01843;Ligne T4;T4;2022;83.2;;91;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01743;Ligne B;T1;2022;98.4;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01738;Ligne K;T1;2022;98.3;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01736;Ligne N;T1;2022;97.7;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01731;Ligne R;T2;2022;96.4;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01742;Ligne A;T4;2022;98.5;;98;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T1;2022;98.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01727;Ligne C;T2;2022;98.2;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01728;Ligne D;T2;2022;99.3;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01740;Ligne L;T2;2022;98.8;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01736;Ligne N;T2;2022;99.5;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T3;2022;99.3;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01729;Ligne E;T3;2022;98.2;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01737;Ligne H;T3;2022;99.3;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01736;Ligne N;T3;2022;98.5;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01731;Ligne R;T3;2022;98.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01737;Ligne H;T4;2022;98;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01739;Ligne J;T4;2022;99.6;;97;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T1;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01739;Ligne J;T1;2022;78.8;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01737;Ligne H;T2;2022;0;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T3;2022;85.9;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01728;Ligne D;T3;2022;40.2;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01743;Ligne B;T1;2022;96;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01739;Ligne J;T2;2022;98.7;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01736;Ligne N;T2;2022;98.7;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01741;Ligne U;T2;2022;98.1;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01728;Ligne D;T3;2022;98.3;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01741;Ligne U;T3;2022;96.4;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01736;Ligne N;T4;2022;99.1;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01741;Ligne U;T4;2022;99.7;;98;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01737;Ligne H;T1;2022;99.1;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01740;Ligne L;T1;2022;98.1;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01742;Ligne A;T2;2022;100;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01743;Ligne B;T2;2022;99.2;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01737;Ligne H;T2;2022;98.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01736;Ligne N;T2;2022;98.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01730;Ligne P;T2;2022;100;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01729;Ligne E;T3;2022;97.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01736;Ligne N;T3;2022;93.8;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Tram-train;;C01999;Ligne T11;T3;2022;97.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01727;Ligne C;T4;2022;97.4;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01739;Ligne J;T4;2022;100;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01738;Ligne K;T4;2022;98.7;;97;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01742;Ligne A;T1;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01727;Ligne C;T1;2022;81.4;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01737;Ligne H;T1;2022;89.5;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01736;Ligne N;T1;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01742;Ligne A;T2;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01728;Ligne D;T2;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01737;Ligne H;T2;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01743;Ligne B;T3;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01740;Ligne L;T3;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01740;Ligne L;T4;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01730;Ligne P;T4;2022;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01731;Ligne R;T4;2022;100;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01742;Ligne A;T1;2022;99.1;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01737;Ligne H;T1;2022;98.9;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01739;Ligne J;T1;2022;97;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01730;Ligne P;T1;2022;99.4;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01741;Ligne U;T1;2022;94.5;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01728;Ligne D;T2;2022;98.3;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01739;Ligne J;T2;2022;96.6;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01730;Ligne P;T2;2022;99.9;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01731;Ligne R;T2;2022;99.3;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01741;Ligne U;T2;2022;94;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Tram-train;;C01843;Ligne T4;T2;2022;93.7;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01742;Ligne A;T3;2022;98.1;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01743;Ligne B;T3;2022;97.9;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01736;Ligne N;T3;2022;99.2;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Tram-train;;C01843;Ligne T4;T3;2022;97.1;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01742;Ligne A;T4;2022;98.9;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01743;Ligne B;T4;2022;99.3;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01739;Ligne J;T4;2022;97;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01736;Ligne N;T4;2022;99.2;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01741;Ligne U;T4;2022;99;;98;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01739;Ligne J;T1;2022;95.1;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01740;Ligne L;T1;2022;93;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01730;Ligne P;T1;2022;97.9;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);RER;;C01742;Ligne A;T2;2022;92.9;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);RER;;C01728;Ligne D;T2;2022;97.1;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);RER;;C01729;Ligne E;T2;2022;94.6;;97;Non
SNCF;;Sûreté;Disponibilité des équipements de vidéoprotection (en gare);Train;;C01736;Ligne N;T2;2022;95;;97;Non
SNCF;;Information voyageurs;Information voyageurs dynamique en situation normale à bord;Bus;;;Ligne Noctilien;T1;2022;94.9;;96;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs;Bus;;;Ligne Noctilien;T1;2022;94.5;;94;Non
SNCF;;Information voyageurs;Information voyageurs en situation perturbée prévue;Bus;;;Ligne Noctilien;T2;2022;95.4;;97;Non
SNCF;;Information voyageurs;Information voyageurs en situation perturbée prévue;Bus;;;Ligne Noctilien;T3;2022;95.6;;97;Non
RATP;;Accessibilité;Arrêt au trottoir;Bus;Bus petite couronne;;;T1;2022;99.7;;99.5;Non
RATP;;Accessibilité;Arrêt au trottoir;Bus;Bus petite couronne;;;T2;2022;99.7;;99.5;Non
RATP;;Ventes & Validations;Disponibilité des équipements de distribution;Bus;Bus en site propre;;"Ligne TVM ; 393";T1;2022;96.5;;96;Non
RATP;;Ventes & Validations;Disponibilité des équipements de validations;Bus;Bus en site propre;;"Ligne TVM ; 393";T2;2022;84.9;;90.5;Non
RATP;;Ventes & Validations;Disponibilité des équipements de validations;Bus;Noctilien;;;T2;2022;94.3;;97;Non
RATP;;Ventes & Validations;Disponibilité des équipements de validations;Bus;Bus en site propre;;"Ligne TVM ; 393";T3;2022;89.2;;90.5;Non
RATP;;Ventes & Validations;Disponibilité des équipements de validations;Bus;Noctilien;;;T4;2022;94.9;;97;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Noctilien;;;T1;2022;74.1;;93;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Bus en site propre;;"Ligne TVM ; 393";T3;2022;72;;97.5;Non
RATP;;Information voyageurs;Information dynamique en situation normale à bord des véhicules;Bus;Noctilien;;;T3;2022;72.4;;93;Non
RATP;;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus en site propre;;"Ligne TVM ; 393";T1;2022;96.1;;98.5;Non
RATP;;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus en site propre;;"Ligne TVM ; 393";T3;2022;93.6;;98.5;Non
RATP;;Information voyageurs;Information dynamique en situation normale aux points d'arrêts;Bus;Bus Paris;;;T3;2022;90.4;;96;Non
RATP;;Information voyageurs;Information en situation perturbée imprévue en station et à distance;Bus;Bus;;Global;T4;2022;99.3;;95;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus petite couronne;;;T1;2022;98.3;;98;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus Paris;;;T3;2022;98.8;;98;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Noctilien;;;T3;2022;98;;98;Non
RATP;;Information voyageurs;Information statique en situation normale à bord des véhicules;Bus;Bus Paris;;;T4;2022;98.1;;98;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus en site propre;;"Ligne TVM ; 393";T1;2022;99.8;;98;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Noctilien;;;T2;2022;95.1;;98;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus petite couronne;;;T3;2022;97.8;;98;Non
RATP;;Information voyageurs;Information statique en situation normale aux points d'arrêt;Bus;Bus petite couronne;;;T4;2022;97.4;;98;Non
RATP;;Propreté;Propreté des stations;Bus;Bus en site propre;;"Ligne TVM ; 393";T4;2022;95.8;;96;Non
RATP;;Propreté;Propreté des véhicules;Bus;Bus en site propre;;"Ligne TVM ; 393";T1;2022;95.8;;97.2;Non
RATP;;Propreté;Propreté des véhicules;Bus;Noctilien;;;T1;2022;95.8;;97;Non
RATP;;Propreté;Propreté des véhicules;Bus;Bus petite couronne;;;T2;2022;97.9;;97.2;Non
RATP;;Propreté;Propreté des véhicules;Bus;Noctilien;;;T2;2022;87.8;;97;Non
RATP;;Propreté;Propreté des véhicules;Bus;Bus en site propre;;"Ligne TVM ; 393";T4;2022;100;;97.2;Non
RATP;;Propreté;Propreté des véhicules;Bus;Bus Paris;;;T4;2022;98.8;;97.2;Non
RATP;;Contact voyageurs;Qualité du contact voyageurs;Bus;Noctilien;;;T3;2022;98.1;;99;Non
RATP;;Contact voyageurs;Qualité du contact voyageurs;Bus;Bus en site propre;;"Ligne TVM ; 393";T4;2022;99.4;;99;Non
RATP;;Contact voyageurs;Qualité du contact voyageurs;Bus;Bus Paris;;;T4;2022;99.1;;99;Non
RATP;;Contact voyageurs;Qualité du contact voyageurs;Bus;Noctilien;;;T4;2022;95.1;;99;Non
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus en site propre;;"Ligne TVM ; 393";T1;2022;100;;99;Oui
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Noctilien;;;T1;2022;95.5;;98.5;Oui
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus petite couronne;;;T3;2022;98.2;;98.5;Oui
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus en site propre;;"Ligne TVM ; 393";T4;2022;98.7;;99;Oui
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Bus Paris;;;T4;2022;98.6;;98.5;Oui
RATP;;Contact voyageurs;Sécurité, confort de conduite;Bus;Noctilien;;;T4;2022;91.1;;98.5;Oui
RATP;;Contact voyageurs;Délai de contact à distance;Métro;Lignes métro classiques;"C01374; C01381; C01383";"Ligne 4; 11; 13";T3;2022;94.4;;92;Oui
RATP;;Contact voyageurs;Délai de contact en station/gare;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T4;2022;99.4;;92;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T1;2022;;0;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T2;2022;;1;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des ascenseurs;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T3;2022;;0;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T3;2022;;0;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T4;2022;;2;;Oui
RATP;;Accessibilité;Délai d'information en cas de pannes de plus de 48h des escaliers mécaniques et trottoirs roulants;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T4;2022;;0;;Oui
RATP;;Ventes & Validations;Disponibilité des appareils de distribution;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T1;2022;98.3;;98.5;Non
RATP;;Ventes & Validations;Disponibilité des appareils de distribution;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T3;2022;98.3;;98.5;Non
RATP;;Ventes & Validations;Disponibilité des appareils de distribution;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T3;2022;97.5;;98.5;Non
RATP;;Accessibilité;Disponibilité des ascenseurs;Métro;Lignes métro classiques;"C01372; C01374; C01376; C01377; C01378; C01380; C01381; C01382; C01383";"Ligne 2; 4; 6; 7; 8; 10; 11; 12; 13";T1;2022;98.3;;97.5;Non
RATP;;Accessibilité;Disponibilité des ascenseurs;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T2;2022;99.3;;98;Non
RATP;;Accessibilité;Disponibilité des ascenseurs;Métro;Lignes métro automatiques;"C01371; C01384";"Ligne 1; 14";T4;2022;98.8;;98;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T1;2022;99.4;;98.9;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;Lignes métro modernisées;"C01373; C01375; C01379";"Ligne 3; 5; 9";T2;2022;99;;98.9;Non
RATP;;Sûreté;Disponibilité des bornes d'appel voyageurs;Métro;Lignes métro classiques;"C01372; C01374; C01376; C01377; C01378; C01380; C01381; C01382; C01383";"Ligne 2; 4; 6; 7; 8; 10; 11; 12; 13";T3;2022;99;;98.9;Non
